parent,id,parent_level,name,rank
pleurotomariida,833774,order,trochotomidae,family
pleurotomariida,833775,order,zygitidae,family
pleurotomariida,833778,order,porcelliidae,family
pleurotomariida,833733,order,planitrochidae,family
pleurotomariida,833735,order,pseudophoridae,family
pleurotomariida,1058858,order,ptychomphalidae,family
pleurotomariida,1058861,order,rhaphistomellidae,family
pleurotomariida,1058862,order,pseudowortheniellidae,family
pleurotomariida,833754,order,schizogoniidae,family
pleurotomariida,886613,order,sinuspiridae,family
plocamiales,143765,order,plocamiaceae,family
plocamiales,143741,order,sarcodiaceae,family
ploima,134917,order,asplanchnidae,family
ploima,134918,order,brachionidae,family
ploima,134919,order,dicranophoridae,family
ploima,368564,order,epiphanidae,family
ploima,368560,order,euchlanidae,family
ploima,134920,order,gastropodidae,family
ploima,134921,order,lecanidae,family
ploima,368542,order,lepadellidae,family
ploima,134922,order,lindiidae,family
ploima,368563,order,mytilinidae,family
ploima,134923,order,notommatidae,family
ploima,368543,order,proalidae,family
ploima,134924,order,synchaetidae,family
ploima,134925,order,trichocercidae,family
ploima,368565,order,trichotriidae,family
poales,382428,order,cyperaceae,family
poales,394964,order,juncaceae,family
poales,234036,order,poaceae,family
podicipediformes,136995,order,podicipedidae,family
podocopida,768238,order,bairdiocopina incertae sedis,family
podocopida,715802,order,acratiidae,family
podocopida,127487,order,bairdiidae,family
podocopida,127488,order,bythocyprididae,family
podocopida,715804,order,microcheilinellidae,family
podocopida,760704,order,pussellidae,family
podocopida,127489,order,candonidae,family
podocopida,146873,order,cyprididae,family
podocopida,459457,order,notodromadidae,family
podocopida,127511,order,macrocyprididae,family
podocopida,127512,order,pontocyprididae,family
podocopida,459458,order,australocytherideidae,family
podocopida,127490,order,bythocytheridae,family
podocopida,459459,order,cobanocytheridae,family
podocopida,731214,order,collisarborisidae,family
podocopida,127491,order,cuneocytheridae,family
podocopida,127492,order,cushmanideidae,family
podocopida,127496,order,cyth. incertae sedis,family
podocopida,459460,order,cytheralisonidae,family
podocopida,127493,order,cytherettidae,family
podocopida,127494,order,cytheridae,family
podocopida,127495,order,cytherideidae,family
podocopida,127497,order,cytheromatidae,family
podocopida,127498,order,cytheruridae,family
podocopida,760792,order,editiidae,family
podocopida,416200,order,entocytheridae,family
podocopida,127499,order,eucytheridae,family
podocopida,127500,order,hemicytheridae,family
podocopida,826546,order,keysercytheridae,family
podocopida,459461,order,kliellidae,family
podocopida,127501,order,krithidae,family
podocopida,127502,order,leptocytheridae,family
podocopida,127503,order,limnocytheridae,family
podocopida,127504,order,loxoconchidae,family
podocopida,127505,order,microcytheridae,family
podocopida,850726,order,neocytheridae,family
podocopida,127506,order,neocytherideididae,family
podocopida,459462,order,osticytheridae,family
podocopida,459463,order,paracytheridae,family
podocopida,127507,order,paracytherideidae,family
podocopida,127508,order,paradoxostomatidae,family
podocopida,459464,order,parvocytheridae,family
podocopida,459465,order,pectocytheridae,family
podocopida,586817,order,progonocytheridae,family
podocopida,459466,order,protocytheridae,family
podocopida,459467,order,psammocytheridae,family
podocopida,459468,order,saididae,family
podocopida,459469,order,schizocytheridae,family
podocopida,731217,order,schulerideidae,family
podocopida,459470,order,speluncellidae,family
podocopida,459471,order,thaerocytheridae,family
podocopida,127509,order,trachyleberididae,family
podocopida,127510,order,xestoleberididae,family
podocopida,414883,order,saipanettidae,family
podocopida,459472,order,sigilliidae,family
poecilosclerida,167333,order,acarnidae,family
poecilosclerida,168731,order,chondropsidae,family
poecilosclerida,131644,order,cladorhizidae,family
poecilosclerida,131650,order,coelosphaeridae,family
poecilosclerida,131651,order,crambeidae,family
poecilosclerida,131652,order,crellidae,family
poecilosclerida,131653,order,dendoricellidae,family
poecilosclerida,131654,order,desmacididae,family
poecilosclerida,131631,order,desmoxyidae,family
poecilosclerida,168337,order,esperiopsidae,family
poecilosclerida,131646,order,guitarridae,family
poecilosclerida,131655,order,hymedesmiidae,family
poecilosclerida,131657,order,iotrochotidae,family
poecilosclerida,131648,order,isodictyidae,family
poecilosclerida,131671,order,latrunculiidae,family
poecilosclerida,131641,order,microcionidae,family
poecilosclerida,131649,order,mycalidae,family
poecilosclerida,131658,order,myxillidae,family
poecilosclerida,169521,order,phellodermidae,family
poecilosclerida,168707,order,podospongiidae,family
poecilosclerida,131659,order,tedaniidae,family
pollicipedomorpha,1422797,order,zeugmatolepadidae,family
polymastiida,131673,order,polymastiidae,family
polymixiiformes,125582,order,polymixiidae,family
polymorphida,20380,order,plagiorhynchidae,family
polymorphida,20307,order,polymorphidae,family
polymorphida,1415870,order,pyriproboscidae,family
polymorphinida,720932,order,partisaniidae,family
polymorphinida,111942,order,plectofrondiculariidae,family
polymorphinida,711497,order,ellipsoidinidae,family
polymorphinida,111943,order,pleurostomellidae,family
polymorphinida,111921,order,ellipsolagenidae,family
polymorphinida,111928,order,glandulinidae,family
polymorphinida,111944,order,polymorphinidae,family
polypodiales,234487,order,pteridaceae,family
polystilifera,122332,order,armaueriidae,family
polystilifera,122333,order,balaenanemertidae,family
polystilifera,122334,order,buergeriellidae,family
polystilifera,122335,order,chuniellidae,family
polystilifera,122336,order,dinonemertidae,family
polystilifera,122337,order,nectonemertidae,family
polystilifera,162475,order,pachynemertidae,family
polystilifera,122338,order,pelagonemertidae,family
polystilifera,122339,order,phallonemertidae,family
polystilifera,122340,order,planktonemertidae,family
polystilifera,122341,order,protopelagonemertidae,family
polystilifera,162406,order,siboganemertidae,family
polystilifera,122342,order,brinkmanniidae,family
polystilifera,162415,order,drepanobandidae,family
polystilifera,122344,order,drepanophoridae,family
polystilifera,122343,order,drepanogigantidae,family
polystilifera,162389,order,drepanophorellidae,family
polystilifera,162399,order,drepanophoringiidae,family
polystilifera,122345,order,paradrepanophoridae,family
polystilifera,122346,order,uniporidae,family
polystomatidea,562122,order,polystomatidae,family
porocephalida,730056,order,subtriquetridae,family
porocephalida,384710,order,porocephalidae,family
porocephalida,384721,order,sebekidae,family
porphyridiales,143766,order,phragmonemataceae,family
porphyridiales,143767,order,porphyridiaceae,family
pottiales,147500,order,pottiaceae,family
prasinococcales,368882,order,prasinococcaceae,family
prasinophyceae incertae sedis,NA,order,NA,NA
prasiolales,558970,order,koliellaceae,family
prasiolales,143771,order,prasiolaceae,family
prasiolales,599688,order,prasiolales incertae sedis,family
pristiformes,105707,order,pristidae,family
pristiophoriformes,148804,order,pristiophoridae,family
procellariiformes,148742,order,diomedeidae,family
procellariiformes,148794,order,hydrobatidae,family
procellariiformes,225743,order,pelecanoididae,family
procellariiformes,136998,order,procellariidae,family
prorocentrales,231849,order,haplodiniaceae,family
prorocentrales,109442,order,prorocentraceae,family
prorodontida,425489,order,balanionidae,family
prorodontida,163181,order,colepidae,family
prorodontida,409633,order,holophryidae,family
prorodontida,341341,order,placidae,family
prorodontida,414864,order,plagiocampidae,family
prorodontida,163182,order,prorodontidae,family
prorodontida,425490,order,urotrichidae,family
prostomatida,164017,order,metacystidae,family
protococcidiorida,562802,order,eleutheroschizonidae,family
protococcidiorida,562806,order,grelliidae,family
protocruziida,414996,order,protocruziidae,family
protoheterotrichida,179287,order,geleiidae,family
protoraphidales,414873,order,protoraphidaceae,family
protostomatida,425524,order,kentrophoridae,family
protostomatida,164015,order,trachelocercidae,family
prymnesiales,599689,order,chrysochromulinaceae,family
prymnesiales,115073,order,prymnesiaceae,family
prymnesiophyceae incertae sedis,NA,order,NA,NA
pseudodendromonida,368713,order,pseudodendromonadaceae,family
pseudodendromonida,17622,order,siluaniaceae,family
pseudopalmulida,1052721,order,nanicellidae,family
pseudopalmulida,1052722,order,pseudopalmulidae,family
pseudopalmulida,720907,order,semitextulariidae,family
pseudoscorpionida,231897,order,cheliferidae,family
pseudoscorpionida,509871,order,chernetidae,family
pseudoscorpionida,509835,order,chieridiidae,family
pseudoscorpionida,150463,order,chthoniidae,family
pseudoscorpionida,509956,order,garypidae,family
pseudoscorpionida,510091,order,menthidae,family
pseudoscorpionida,118090,order,neobisiidae,family
pseudoscorpionida,510137,order,olpiidae,family
pseudoscorpionida,467669,order,parahyidae,family
pseudoscourfieldiales,22613,order,pycnococcaceae,family
pteropoda,23000,order,cavoliniidae,family
pteropoda,411904,order,cliidae,family
pteropoda,411905,order,creseidae,family
pteropoda,1449178,order,hyalocylidae,family
pteropoda,1214739,order,praecuvierinidae,family
pteropoda,828351,order,sphaerocinidae,family
pteropoda,1419952,order,heliconoididae,family
pteropoda,13704,order,limacinidae,family
pteropoda,1419954,order,thieleidae,family
pteropoda,166,order,clionidae,family
pteropoda,23007,order,cliopsidae,family
pteropoda,23080,order,notobranchaeidae,family
pteropoda,165,order,pneumodermatidae,family
pteropoda,411917,order,hydromylidae,family
pteropoda,411919,order,laginiopsidae,family
pteropoda,23019,order,cymbuliidae,family
pteropoda,23027,order,desmopteridae,family
pteropoda,23089,order,peraclidae,family
punciocopida,715762,order,coronakirkbyidae,family
punciocopida,459456,order,punciidae,family
punciocopida,1416977,order,triassopunciidae,family
pygocephalomorpha,575723,order,jerometichenoriidae,family
pygocephalomorpha,477255,order,notocarididae,family
pygocephalomorpha,477261,order,pygocephalidae,family
pygocephalomorpha,477303,order,pygocephalomorpha incertae sedis,family
pygocephalomorpha,477272,order,tealliocarididae,family
pygocephalomorpha,477289,order,tylocarididae,family
pyramimonadales,162924,order,polyblepharidaceae,family
pyramimonadales,368883,order,pyramimonadaceae,family
pyrenomonadales,20998,order,chroomonadaceae,family
pyrenomonadales,22582,order,geminigeraceae,family
pyrenomonadales,20999,order,pyrenomonadaceae,family
pyrocystales,109444,order,pyrocystaceae,family
pyrosomatida,137216,order,pyrosomatidae,family
pythiales,162955,order,pythiaceae,family
raillietiellida,730052,order,raillietiellidae,family
rajiformes,148828,order,anacanthobatidae,family
rajiformes,714639,order,arhynchobatidae,family
rajiformes,826571,order,crurirajidae,family
rajiformes,105711,order,rajidae,family
rajiformes,105712,order,rhinobatidae,family
ralfsiales,1309291,order,hapalospongidiaceae,family
ralfsiales,493896,order,neoralfsiaceae,family
ralfsiales,143684,order,ralfsiaceae,family
ranunculales,416214,order,ranunculaceae,family
reighardiida,128541,order,reighardiidae,family
reticulosida,872113,order,filoretidae,family
rhabditida,1293965,order,diplogastridae,family
rhabditida,153174,order,odontopharyngidae,family
rhabditida,391885,order,angiostomatidae,family
rhabditida,2213,order,rhabditidae,family
rhabditida,834871,order,ancylostomatidae,family
rhabditida,22818,order,acanthocheilidae,family
rhabditida,19961,order,anisakidae,family
rhabditida,22862,order,ascarididae,family
rhabditida,458824,order,heterocheilidae,family
rhabditida,731849,order,raphidascarididae,family
rhabditida,22910,order,kathlaniidae,family
rhabditida,834819,order,chitwoodchabaudiidae,family
rhabditida,22859,order,cucullanidae,family
rhabditida,834818,order,quimperiidae,family
rhabditida,834820,order,schneidernematidae,family
rhabditida,834815,order,subuluridae,family
rhabditida,22881,order,gnathostomatidae,family
rhabditida,834784,order,rhigonematidae,family
rhabditida,22828,order,anguillicolidae,family
rhabditida,458825,order,daniconematidae,family
rhabditida,387394,order,guyanemidae,family
rhabditida,22905,order,philometridae,family
rhabditida,834691,order,skrjabillanidae,family
rhabditida,22851,order,acuariidae,family
rhabditida,22870,order,desmidocercidae,family
rhabditida,22843,order,camallanidae,family
rhabditida,458826,order,filariidae,family
rhabditida,22876,order,onchocercidae,family
rhabditida,22836,order,cystidicolidae,family
rhabditida,22854,order,tetrameridae,family
rhabditida,22839,order,physalopteridae,family
rhabditida,834792,order,rictulariidae,family
rhabditida,834795,order,pneumospiruridae,family
rhabditida,22902,order,rhabdochonidae,family
rhabditida,159669,order,thelaziidae,family
rhabditida,153169,order,cephalobidae,family
rhabditida,153394,order,panagrolaimidae,family
rhabditida,153179,order,aphelenchoididae,family
rhabditida,458828,order,anguinidae,family
rhabditida,1293967,order,heteroderidae,family
rhabditida,834843,order,pratylenchidae,family
rhabditida,458829,order,psilenchidae,family
rhabditida,153399,order,tylenchidae,family
rhabdonematales,157071,order,rhabdonemataceae,family
rhabdopleuroidea,2020,order,rhabdopleuridae,family
rhabdopleuroidea,579888,order,rhabdopleuritidae,family
rhabdopleuroidea,579864,order,rhabdopleuroididae,family
rhabdopleuroidea,579862,order,stolonodendridae,family
rhinebothriidea,1427797,order,anindobothriidae,family
rhinebothriidea,835733,order,anthocephaliidae,family
rhinebothriidea,835735,order,echeneibothriidae,family
rhinebothriidea,835734,order,escherbothriidae,family
rhinebothriidea,515794,order,rhinebothriidae,family
rhinopristiformes,1042841,order,glaucostegidae,family
rhizochloridales,368884,order,rhizochloridaceae,family
rhizochloridales,599694,order,stipitococcaceae,family
rhizochromulinales,368885,order,rhizochromulinaceae,family
rhizosoleniales,163376,order,pyxillaceae,family
rhizosoleniales,149068,order,rhizosoleniaceae,family
rhizostomeae,135235,order,catostylidae,family
rhizostomeae,266979,order,lobonemidae,family
rhizostomeae,266980,order,lychnorhizidae,family
rhizostomeae,1393179,order,bazingidae,family
rhizostomeae,135238,order,rhizostomatidae,family
rhizostomeae,266981,order,stomolophidae,family
rhizostomeae,135236,order,cepheidae,family
rhizostomeae,135234,order,cassiopeidae,family
rhizostomeae,196257,order,leptobrachidae,family
rhizostomeae,135237,order,mastigiidae,family
rhizostomeae,411578,order,versurigidae,family
rhodachlyales,599696,order,rhodachlyaceae,family
rhodellales,493897,order,rhodellaceae,family
rhodochaetales,143772,order,rhodochaetaceae,family
rhodogorgonales,368886,order,rhodogorgonaceae,family
rhodymeniales,143773,order,champiaceae,family
rhodymeniales,143774,order,faucheaceae,family
rhodymeniales,493899,order,fryeellaceae,family
rhodymeniales,493898,order,hymenocladiaceae,family
rhodymeniales,143775,order,lomentariaceae,family
rhodymeniales,143776,order,rhodymeniaceae,family
rhodymeniales,493900,order,rhodymeniales incertae sedis,family
rhopalodiales,149025,order,rhopalodiaceae,family
rhynchobdellida,160008,order,glossiphoniidae,family
rhynchobdellida,22593,order,ozobranchidae,family
rhynchobdellida,2043,order,piscicolidae,family
rhynchodida,134811,order,ancistrocomidae,family
rhynchodida,134813,order,sphenophryidae,family
rhynchonellida,869078,order,rhynchonellidae,family
rhynchonellida,104025,order,cryptoporidae,family
rhynchonellida,104027,order,hemithirididae,family
rhynchonellida,235197,order,notosariidae,family
rhynchonellida,104026,order,frieleiidae,family
rhynchonellida,235193,order,tethyrhynchiidae,family
rhynchonellida,235170,order,basiliolidae,family
robertinida,720935,order,asymmetrinidae,family
robertinida,720934,order,duostominidae,family
robertinida,720936,order,oberhauserellidae,family
robertinida,856672,order,robertonellidae,family
robertinida,856676,order,trochosiphoniidae,family
robertinida,856682,order,variostomatidae,family
robertinida,111915,order,ceratobuliminidae,family
robertinida,111923,order,epistominidae,family
robertinida,990187,order,rubratellidae,family
robertinida,720963,order,conorboididae,family
robertinida,111946,order,robertinidae,family
rodentia,1451010,order,cricetidae,family
rodentia,404080,order,muridae,family
rotaliida,990188,order,murrayinellidae,family
rotaliida,111903,order,acervulinidae,family
rotaliida,111932,order,homotrematidae,family
rotaliida,1074910,order,menaellidae,family
rotaliida,533669,order,annulopatellinidae,family
rotaliida,111906,order,amphisteginidae,family
rotaliida,111908,order,asterigerinatidae,family
rotaliida,414766,order,asterigerinidae,family
rotaliida,720972,order,boreloididae,family
rotaliida,414813,order,epistomariidae,family
rotaliida,720971,order,lepidocyclinidae,family
rotaliida,1381544,order,nuttallidae,family
rotaliida,484797,order,tortoplectellidae,family
rotaliida,526301,order,cheilochanidae,family
rotaliida,465819,order,buliminellidae,family
rotaliida,111912,order,buliminidae,family
rotaliida,484674,order,millettiidae,family
rotaliida,1060939,order,pappinidae,family
rotaliida,414860,order,pavoninidae,family
rotaliida,111945,order,reussellidae,family
rotaliida,111949,order,siphogenerinoididae,family
rotaliida,414909,order,trimosinidae,family
rotaliida,111913,order,calcarinidae,family
rotaliida,111911,order,bolivinitidae,family
rotaliida,111914,order,cassidulinidae,family
rotaliida,720945,order,cassidulinitidae,family
rotaliida,1381539,order,globobuliminidae,family
rotaliida,557153,order,hooperellidae,family
rotaliida,465847,order,sphaeroidinidae,family
rotaliida,111954,order,uvigerinidae,family
rotaliida,111904,order,alabaminidae,family
rotaliida,111907,order,anomalinidae,family
rotaliida,111916,order,chilostomellidae,family
rotaliida,720950,order,coleitidae,family
rotaliida,111926,order,gavelinellidae,family
rotaliida,720949,order,globorotalitidae,family
rotaliida,465837,order,karreriidae,family
rotaliida,890678,order,lublinidae,family
rotaliida,465840,order,quadrimorphinidae,family
rotaliida,1252665,order,svratkinidae,family
rotaliida,111952,order,trichohyalidae,family
rotaliida,111920,order,discorbinellidae,family
rotaliida,527065,order,planulinoididae,family
rotaliida,465843,order,pseudoparrellidae,family
rotaliida,111909,order,bagginidae,family
rotaliida,720948,order,bronnimanniidae,family
rotaliida,526999,order,bueningiidae,family
rotaliida,767393,order,cancrisidae,family
rotaliida,720947,order,conorbinidae,family
rotaliida,111919,order,discorbidae,family
rotaliida,111924,order,eponididae,family
rotaliida,414824,order,heleninidae,family
rotaliida,111934,order,mississippinidae,family
rotaliida,527048,order,pannellainidae,family
rotaliida,527001,order,pegidiidae,family
rotaliida,465846,order,placentulinidae,family
rotaliida,111947,order,rosalinidae,family
rotaliida,526499,order,ungulatellidae,family
rotaliida,526308,order,eouvigerinidae,family
rotaliida,720970,order,lacosteinidae,family
rotaliida,478562,order,bolivinellidae,family
rotaliida,414773,order,buliminoididae,family
rotaliida,111927,order,glabratellidae,family
rotaliida,412891,order,heronalleniidae,family
rotaliida,557156,order,rotaliellidae,family
rotaliida,526466,order,loxostomatidae,family
rotaliida,484696,order,almaenidae,family
rotaliida,1381545,order,astrononionidae,family
rotaliida,990186,order,melonidae,family
rotaliida,1075309,order,miscellaneidae,family
rotaliida,111936,order,nonionidae,family
rotaliida,1381541,order,pulleniidae,family
rotaliida,465850,order,spirotectinidae,family
rotaliida,720957,order,asterocyclinidae,family
rotaliida,526472,order,discocyclinidae,family
rotaliida,111937,order,nummulitidae,family
rotaliida,720956,order,pellatispiridae,family
rotaliida,1055826,order,bolkarinidae,family
rotaliida,1115644,order,droogerinellidae,family
rotaliida,530662,order,lepidorbitoididae,family
rotaliida,720951,order,linderinidae,family
rotaliida,720952,order,orbitoididae,family
rotaliida,1042209,order,orduellinidae,family
rotaliida,414838,order,louisianinidae,family
rotaliida,414769,order,bisacciidae,family
rotaliida,111917,order,cibicididae,family
rotaliida,111918,order,cymbaloporidae,family
rotaliida,111940,order,planorbulinidae,family
rotaliida,111941,order,planulinidae,family
rotaliida,414918,order,victoriellidae,family
rotaliida,111905,order,ammoniidae,family
rotaliida,720955,order,chapmaninidae,family
rotaliida,990113,order,elphidiellidae,family
rotaliida,111922,order,elphidiidae,family
rotaliida,990114,order,haynesinidae,family
rotaliida,720953,order,miogypsinidae,family
rotaliida,478605,order,notorotaliidae,family
rotaliida,720954,order,pseudorbitoididae,family
rotaliida,111948,order,rotaliidae,family
rotaliida,111950,order,siphoninidae,family
rotaliida,887889,order,biedafranciszkinidae,family
rotaliida,414893,order,stainforthiidae,family
rotaliida,414905,order,tosaiidae,family
rotaliida,111953,order,turrilinidae,family
rotaliida,414921,order,virgulinellidae,family
rotaliida,1292679,order,globigerinitidae,family
rotaliida,111929,order,globigerinidae,family
rotaliida,111931,order,hastigerinidae,family
rotaliida,414776,order,candeinidae,family
rotaliida,720968,order,catapsydracidae,family
rotaliida,720966,order,eoglobigerinidae,family
rotaliida,111930,order,globorotaliidae,family
rotaliida,720967,order,pulleniatinidae,family
rotaliida,720969,order,truncorotaloididae,family
rotaliida,720965,order,globotruncanidae,family
rotaliida,720964,order,rugoglobigerinidae,family
rotaliida,720944,order,cassigerinellidae,family
rotaliida,526464,order,chiloguembelinidae,family
rotaliida,526504,order,guembelitriidae,family
rotaliida,720943,order,hantkeninidae,family
rotaliida,478987,order,heterohelicidae,family
rotaliida,720937,order,globigerinelloididae,family
rotaliida,720938,order,planomalinidae,family
rotaliida,720939,order,schackoinidae,family
rotaliida,1035159,order,conoglobigerinidae,family
rotaliida,720942,order,favusellidae,family
rotaliida,720941,order,globuligerinidae,family
rotaliida,720940,order,hedbergellidae,family
rotaliida,1035310,order,praehedbergellidae,family
rotaliida,559002,order,rotaliporidae,family
rotaliida,1115674,order,sphaerogerinidae,family
runcinida,411899,order,ilbiidae,family
runcinida,1751,order,runcinidae,family
sabellida,154918,order,fabriciidae,family
sabellida,985,order,sabellidae,family
sabellida,988,order,serpulidae,family
sabellida,129096,order,siboglinidae,family
saccopharyngiformes,125583,order,cyematidae,family
saccopharyngiformes,125584,order,eurypharyngidae,family
saccopharyngiformes,125585,order,monognathidae,family
saccopharyngiformes,125586,order,saccopharyngidae,family
salenioida,510613,order,acrosaleniidae,family
salenioida,510747,order,goniophoridae,family
salenioida,510775,order,hyposaleniidae,family
salenioida,510819,order,pseudosaleniidae,family
salenioida,123170,order,saleniidae,family
salmoniformes,125587,order,salmonidae,family
salpida,137217,order,salpidae,family
sapindales,235062,order,meliaceae,family
saprolegniales,172153,order,ectrogellaceae,family
saprolegniales,172146,order,haliphthoraceae,family
saprolegniales,451688,order,leptolegniaceae,family
saprolegniales,172169,order,saprolegniaceae,family
sarcinochrysidales,1306240,order,chrysocystaceae,family
sarcinochrysidales,368887,order,sarcinochrysidaceae,family
sarcinulida,1458035,order,syringophyllidae,family
sarcoptiformes,150325,order,acaridae,family
sarcoptiformes,1049066,order,algophagidae,family
sarcoptiformes,150324,order,hyadesiidae,family
sarcoptiformes,1051997,order,winterschmidtiidae,family
sarcoptiformes,150432,order,nanorchestidae,family
sarcoptiformes,449178,order,achipteriidae,family
sarcoptiformes,390787,order,ameronothridae,family
sarcoptiformes,390912,order,fortuyniidae,family
sarcoptiformes,393891,order,selenoribatidae,family
sarcoptiformes,508140,order,brachychthoniidae,family
sarcoptiformes,449164,order,carabodidae,family
sarcoptiformes,449165,order,ceratozetidae,family
sarcoptiformes,508143,order,humerobatidae,family
sarcoptiformes,449167,order,mycobatidae,family
sarcoptiformes,449173,order,camisiidae,family
sarcoptiformes,508145,order,malaconothridae,family
sarcoptiformes,508148,order,nothridae,family
sarcoptiformes,508146,order,trhypochthoniidae,family
sarcoptiformes,508149,order,ctenacaridae,family
sarcoptiformes,508150,order,epilohmanniidae,family
sarcoptiformes,508152,order,euphthiracaridae,family
sarcoptiformes,508153,order,oribotritiidae,family
sarcoptiformes,508155,order,ceratokalummidae,family
sarcoptiformes,449168,order,galumnidae,family
sarcoptiformes,508157,order,astegistidae,family
sarcoptiformes,449171,order,liacaridae,family
sarcoptiformes,508158,order,hermanniellidae,family
sarcoptiformes,449169,order,hermanniidae,family
sarcoptiformes,508161,order,passalozetidae,family
sarcoptiformes,449184,order,scutoverticidae,family
sarcoptiformes,508162,order,lohmanniidae,family
sarcoptiformes,508163,order,microzetidae,family
sarcoptiformes,450497,order,compactozetidae,family
sarcoptiformes,508216,order,machuellidae,family
sarcoptiformes,449174,order,oppiidae,family
sarcoptiformes,508165,order,quadroppiidae,family
sarcoptiformes,508164,order,suctobelbidae,family
sarcoptiformes,449175,order,thyrisomidae,family
sarcoptiformes,449176,order,oribatellidae,family
sarcoptiformes,508167,order,haplozetidae,family
sarcoptiformes,449180,order,liebstadiidae,family
sarcoptiformes,449194,order,mochlozetidae,family
sarcoptiformes,449181,order,oribatulidae,family
sarcoptiformes,449188,order,oripodidae,family
sarcoptiformes,1463142,order,parapirnodidae,family
sarcoptiformes,449182,order,scheloribatidae,family
sarcoptiformes,449193,order,tetracondylidae,family
sarcoptiformes,508168,order,parhypochthoniidae,family
sarcoptiformes,449186,order,phenopelopidae,family
sarcoptiformes,449187,order,phthiracaridae,family
sarcoptiformes,508172,order,pheroliodidae,family
sarcoptiformes,508174,order,cosmochthoniidae,family
sarcoptiformes,508175,order,haplochthoniidae,family
sarcoptiformes,508176,order,protoplophoridae,family
sarcoptiformes,508173,order,sphaerochthoniidae,family
sarcoptiformes,508177,order,tectocepheidae,family
sauria,342633,order,iguanidae,family
saxifragales,414792,order,crassulaceae,family
scalpelliformes,106053,order,calanticidae,family
scalpelliformes,391326,order,eolepadidae,family
scalpelliformes,534765,order,lithotryidae,family
scalpelliformes,1422822,order,neolepadidae,family
scalpelliformes,106054,order,pollicipedidae,family
scalpelliformes,865820,order,probathylepadidae,family
scalpelliformes,106055,order,scalpellidae,family
scalpelliformes,739432,order,stramentidae,family
sceptrulophora,131686,order,aphrocallistidae,family
sceptrulophora,581295,order,auloplacidae,family
sceptrulophora,171640,order,craticulariidae,family
sceptrulophora,171643,order,cribrospongiidae,family
sceptrulophora,131688,order,euretidae,family
sceptrulophora,131689,order,farreidae,family
sceptrulophora,171617,order,fieldingiidae,family
sceptrulophora,762365,order,sceptrulophora incertae sedis,family
sceptrulophora,131690,order,tretodictyidae,family
sceptrulophora,171622,order,uncinateridae,family
schizocladiales,393294,order,schizocladiaceae,family
scleractinia,196095,order,acroporidae,family
scleractinia,1290876,order,acrosmiliidae,family
scleractinia,1348111,order,actinacididae,family
scleractinia,1455061,order,actinastraeidae,family
scleractinia,1440255,order,actinastreidae,family
scleractinia,196096,order,agariciidae,family
scleractinia,1439872,order,agatheliidae,family
scleractinia,1348089,order,agathiphylliidae,family
scleractinia,1455065,order,amphiastraeidae,family
scleractinia,1348178,order,amphiastreidae,family
scleractinia,1440295,order,andemantastraeidae,family
scleractinia,1440296,order,andrazelliidae,family
scleractinia,196097,order,anthemiphylliidae,family
scleractinia,1440299,order,archaeosmiliidae,family
scleractinia,1440302,order,archeoanthophyllidae,family
scleractinia,1439865,order,asteroseriidae,family
scleractinia,1440304,order,astraeomorphidae,family
scleractinia,1440314,order,astraraeidae,family
scleractinia,196098,order,astrocoeniidae,family
scleractinia,1440102,order,axosmiliidae,family
scleractinia,1291120,order,calamophylliidae,family
scleractinia,1440001,order,carolastraeidae,family
scleractinia,135073,order,caryophylliidae,family
scleractinia,1431653,order,cladophylliidae,family
scleractinia,1290753,order,columastraeidae,family
scleractinia,1440118,order,comoseriidae,family
scleractinia,1440119,order,conophylliidae,family
scleractinia,1440126,order,coryphylliidae,family
scleractinia,716290,order,coscinaraeidae,family
scleractinia,1440133,order,cuifastraeidae,family
scleractinia,1290925,order,cunnolitidae,family
scleractinia,1440141,order,curtoseriidae,family
scleractinia,1438318,order,cyathophoridae,family
scleractinia,1440150,order,cycliphylliidae,family
scleractinia,708974,order,deltocyathidae,family
scleractinia,135074,order,dendrophylliidae,family
scleractinia,1439870,order,dermosmiliidae,family
scleractinia,718584,order,diploastraeidae,family
scleractinia,1439928,order,distichoflabellidae,family
scleractinia,1439923,order,donacosmiliidae,family
scleractinia,1439881,order,eckastraeidae,family
scleractinia,1439884,order,eugyridae,family
scleractinia,266942,order,euphylliidae,family
scleractinia,196099,order,faviidae,family
scleractinia,1439869,order,felixaraeidae,family
scleractinia,135075,order,flabellidae,family
scleractinia,135076,order,fungiacyathidae,family
scleractinia,196100,order,fungiidae,family
scleractinia,1439866,order,funginellidae,family
scleractinia,1439856,order,gablonzeriidae,family
scleractinia,266943,order,gardineriidae,family
scleractinia,1439859,order,gigantostyliidae,family
scleractinia,1439861,order,guembelastraeidae,family
scleractinia,135077,order,guyniidae,family
scleractinia,1347699,order,haplaraeidae,family
scleractinia,1348231,order,heterocoeniidae,family
scleractinia,1439853,order,hexapetalidae,family
scleractinia,1439815,order,intersmiliidae,family
scleractinia,1439813,order,kobyastraeidae,family
scleractinia,1290732,order,latomeandridae,family
scleractinia,739007,order,lobophylliidae,family
scleractinia,1439704,order,margarophylliidae,family
scleractinia,196101,order,meandrinidae,family
scleractinia,196102,order,merulinidae,family
scleractinia,173384,order,micrabaciidae,family
scleractinia,1439744,order,misistellidae,family
scleractinia,718585,order,montastraeidae,family
scleractinia,1439701,order,negoporitidae,family
